ID,Titulo,tiempos_inicio (segs.),tiempos_fin (segs.)
1012.D25.AGN.LA.01,"""Mensaje a Martín Fierro"". Interpretado por Jorge Lanza. Autor: Roberto Valenti. Parte 1.",156.0,156.794062
224.CA.AGN.L1.01,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Marta Beatriz Fava de Busaca.",61.86,62.37
380.CA.AGN.L1.01,Acto de inauguración del Túnel Subfluvial Santa Fé-Paraná. Discurso del Gobernador de Santa Fé. Parte 2.,539.46,539.90877
1003.D25.AGN.LA.01,"""Mensaje a la maestra"". Interpretado por Jorge Lanza. Autor: Roberto Valenti. Parte 2.",72.57,73.23
,,121.53,122.22
226.CA.AGN.L2.03,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Bernardino Cesáreo Horne.",529.23,529.7325
,,763.2,763.623237
,,1040.7,1041.42
,,1062.66,1063.44
,,1089.9,1090.62
,,1214.7,1215.15
,,1330.43,1330.97
344.CA.AGN.L1.02,"Conferencia del Ingeniero Luis Broglio pronunciada en la Academia de Ciencias Exactas, Físicas y Naturales: ""Los métodos para la determinación de la densidad atmosférica entre los 200 y 40 kilómetros de altura"". Parte 1.",73.38,73.83
,,127.08,127.59
346.CA.AGN.L2.03,Acto de entrega de la Cátedra de Literatura Española al Dr. Guillermo Díaz Plaja en el Colegio Nacional Buenos Aires. Parte 1.,288.12873,288.526699
,,411.39,411.84
,,416.04,416.43
,,732.164697,732.452627
,,1031.24,1031.63
209.CA.AGN.L1.01,Conferencia de Alfredo Palacios en la Facultad de Derecho y Ciencias Sociales. Parte 1.,131.1,131.7
,,141.479927,141.93
,,155.31,155.76
336.CA.AGN.L1.01,"Conferencia del filósofo hindú Maharishi Mahesh Yogi en la Asociación Cristiana de Jóvenes: ""El desarrollo de la personalidad, mediante la técnica de la meditación trascendental"". Parte 2.",563.07,563.76
,,724.19,724.64
,,954.08,954.74
,,1046.3,1046.93
,,1060.04,1060.52
,,1133.6,1133.99
,,1176.8,1177.43
,,1253.7,1254.33
,,1278.33,1278.99
,,1281.96,1282.41
,,1388.22,1388.85
,,1763.13,1763.82
,,1789.5,1790.19
,,2173.03,2173.39
,,3083.2,3083.59
,,3443.38,3443.95
,,3452.65,3453.25
979.D40.AGN.LA.04,Mensaje del Presidente Juan D.Perón a los ferroviarios con motivo de la inauguración de la colonia de vacaciones de Alta Gracia,88.26,88.86
184.CA.RA.L1.06,El Sr. Francisco Manrique hace referencia a la situación del país. ,348.692783,349.32
192.CA.AGN.L2.02,Inauguración del primer tramo del camino internacional que une la república Argentina con la república de Chile. Año 1962.,336.63,337.17
70.CA.AGN.L1.01,Ceremonia realizada en el Colegio Nacional de la Ciudad de Concepción del Uruguay con motivo de conmemorarse el 50 aniversario de su función.,319.2,320.07
272.CA.AGN.L2.01,"Entrevista al director cinematográfico señor Mario Sóffici respecto a la película ""Viento Norte"" desde el microcine del Archivo General de la Nación. Parte 2.",2811.01,2811.373369
,,2815.15,2815.657158
248.CA.AGN.L1.01,"Acto de entrega del Premio Alberdi-Sarmiento al Dr. Alberto Lleras Camargo; Otorgado por el Instituto Popular de Conferencias e Instituído por el diario ""La Prensa"". Parte 2. ",135.33,135.96
,,2147.74,2148.43
,,2305.0,2305.66
,,2333.567793,2334.25
,,2340.67,2341.3
,,2441.0,2441.566349
86.CA.AGN.L1.01,Sucesos del 16 de junio de 1955.,555.75,556.35
,,1037.86,1038.48877
,,1092.43,1093.21
,,1124.865156,1125.64
,,1156.24,1156.93
,,1316.13,1316.88
,,1457.91,1458.6
,,1860.59,1861.07
,,2193.77,2194.247422
,,2226.23,2226.65
,,2238.02,2238.53
,,2387.75,2388.29
,,2508.8,2509.37
202.CA.AGN.L2.01,"Conferencia ""El Ciclo de la Picardía Criolla"". Parte 2.",499.41,500.04
1057.D40.AGN.LB.01,Corresponsales extranjeros hablan sobre los comicios del 28 de julio de 1957 de Convencionales Constituyentes en la Argentina.,495.150879,495.9
304.CA.AGN.L2.03,Entrevista a Dr. Alfonso Castellanos Esquiú y a Dr. Alfonso Castellanos Esquiú (hijo),716.85,717.27
,,875.16,875.7
238.CA.AGN.L2.04,Mensaje televisivo de Pedro E. Aramburu.,180.48,181.35
,,230.85,231.51
,,279.66,280.29
,,383.01,383.67
,,425.19,425.52
,,471.93,472.74
,,502.32,503.1
,,663.85,664.3
,,952.0,952.39
,,1014.100352,1014.52
,,1027.27,1027.81
,,1060.540439,1061.14
,,1071.76,1072.3
,,1111.39,1111.9
756.D40.AGN.LB.01,Inauguración del Congreso General de la Industria. Parte 2.,134.1,134.49
,,150.0,150.6
,,234.332812,234.96
,,510.328535,510.87
228.CA.AGN.L2.02,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista al Dr. Vicente Solano Lima.",748.8,749.28
,,896.58,896.97
,,1272.2,1272.62
,,1390.82,1391.24
,,1413.53,1413.911328
,,1437.53,1438.07
,,1454.6,1454.985767
,,1568.06,1568.48
984.D40.AGN.LB.02,Palabras del Presidente Juan D. Perón y del Ministro de Asuntos Técnicos Dr. Raúl Ménde en la reunión de gobernadores para tratar el racionamiento de la carne. Parte 2.,18.93,19.38
,,110.94,111.42
,,163.5,163.95
,,184.35,184.8
,,196.98,197.52
,,214.68,215.1
,,228.27,228.69
,,433.44082,433.98
,,467.371875,467.959658
,,689.79,690.45
,,704.905232,705.42
,,732.93,733.32
342.CA.AGN.L2.01,"Conferencia de Prensa de Sra. Indira Gandhi en el ""Plaza Hotel"". Parte 2.",1597.29,1597.526777
305.CA.AGN.L2.01,"Disertación del escritor español José Luis Castillo Puche: ""Compromiso del escritor con el hombre de su tiempo"". Acto realizado en el Instituto de Cultura Hispánica. Parte 2.",209.4,210.09
,,784.459707,784.94
,,1012.94501,1013.476484
361.CA.AGN.L2.01,"Conferencia del Mayor Arturo Carranza: ""La campaña del desierto de 1833"", en la exposición ""Campaña del  Desierto"", en el Microcine del Archivo General de la Nación. Parte 2.",172.02,172.44
,,353.85,354.42
255.CA.AGN.L2.02,Entrevista al camarógrafo y realizador cinematográfico Eugenio Alejandro Cardini.,455.88,456.39
,,1338.4,1338.97
,,1344.28,1344.793457
,,1507.21,1507.72
,,1509.969561,1510.72
,,1535.05,1535.74
,,1587.82,1588.48
273.CA.AGN.L1.01,Sepelio de Alfredo L. Palacios. Parte 1.,529.443281,530.19
,,2371.77,2372.22
,,2711.13,2711.79
,,3173.17,3173.86
250.CA.AGN.L1.04,Entrevista a Floro Ugarte sobre arte.,60.63,61.29
326.CA.AGN.L2.01,"Conferencia del Coronel Jorge Leal, sobre la Primera Expedición Terrestre Argentina al Polo Sud. Parte 2.",203.07,203.443286
,,2728.88,2729.218525
,,3700.12,3700.501064
,,4344.411025,4344.755923
236.CA.AGN.L2.01,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Dr. Pablo González Bergés.",48.03,48.51
,,369.149619,369.48
,,473.94,474.27
,,506.76,507.12
,,543.15,543.42
,,767.91,768.33
,,853.95,854.31
,,960.511816,961.02
,,969.33,969.96
,,998.793721,999.18
341.CA.AGN.L2.02,"Palabras de Manuel A. Fresco desde su domicilio en Haedo, Provincia de Bs.As.para referirse a su carrera política.",278.765156,279.268828
,,410.55,410.94
1052.D40.AGN.LB.01,"Discurso del Vicepresidente de Facto de la Nación, Contralmirante Isaac F. Rojas, desde la Ciudad de Córdoba.",701.01,701.554475
349.CA.AGN.L2.02,"Conferencia de Antonio Fernández Cid: ""Festivales de España"". Parte 1.",492.81,493.32
,,1336.98,1337.58
,,2614.9,2615.38
180.CA.RA.L1.05,El Dr. Alberto Fonrouge formula declaraciones sobre el Congreso Nacional de las Islas Malvinas. ,244.53,245.099678
,,248.58,249.0
,,253.2,253.59
,,288.540791,289.08
317.CA.AGN.L2.01,"Disertación del Ingeniero G.L. Fusch: ""Acústica en Teatros y algunas opiniones relacionadas con el Teatro Colón"". Parte 1.",678.37,678.82
,,1425.84,1426.310654
,,2437.93,2438.56
,,2473.99,2474.44
,,2536.36,2536.72
,,2580.639854,2581.03
,,2603.256499,2603.77
,,2632.09,2632.48
,,2668.752461,2669.14
,,2730.31,2730.73
,,2875.72,2876.11
,,3104.51,3104.923628
,,3231.139619,3231.53
,,3252.08,3252.47
,,3264.86,3265.22
,,3374.87,3375.26
,,3653.21,3653.6
,,3769.556021,3769.91
187.CA.RA.L1.03,El Cardenal Primado de la Argentina Monseñor Aramburu forumula declaraciones después de haber saludado al Presidente de la Nación. ,67.41,67.98
1048.D40.AGN.LB.03,"Palabras pronunciadas por el Capitán de navío Alberto Patrón Laplacette, Interventor en la C.G.T, con motivo de celebrarse un nuevo aniversario del 1° de Mayo (copia).",13.38,13.8
307.CA.AGN.L1.03,Palabras pronunciadas por el pintor argentino Tomás Ditaranto para referirse a un tema de su especialidad y al colorido de la Quebrada de Humahuaca.,154.74,155.067935
42.CA.AGN.L1.01,Decálogo de los derechos de la ancianidad.,227.97,228.51
,,345.54,346.26
14.D40.AGN.LA.01,Celebración del Día de las Americas en el Instituto Económico Interamericano. Homenaje a Franklin Delano Roosevelt. Parte 3.,357.93,358.497012
50.D30.AGN.LB.01,Conferencia de Juan Perón sobre Cervantes en la Academia de Letras. Parte 4.,299.67,300.36
294.CA.AGN.L2.07,IV Congreso Interamericano de Historia de América. Parte 8.,231.12,231.87
,,400.38,400.83
,,495.309316,496.02
367.CA.AGN.L1.01,"Acto de incorporación de los Académicos electos. Maestro: Jacobo Ficher y Roberto Caamaño y los críticos musicales Alberto Emilio Giménez y Jorge D´Urbano, en la Academia Nacional de Bellas Artes. Parte 2.",773.23,773.83
,,1498.69,1499.29
333.CA.AGN.L1.02,"Conferencia del arquitecto Moreira: ""Desplazamiento de las misiones jesuíticas en  Santa Fe"".",197.010322,197.49
,,532.96582,533.335664
279.CA.AGN.L2.01,Disertación sobre el gaucho y otros temas. Parte 2.,1048.02,1048.883613
,,1520.22,1520.688457
,,2827.92,2828.46
,,3765.23,3765.86
207.CA.AGN.L2.01,Acto de la Academia Nacional de la Historia. Ingreso como miembro de número del Profesor Julio César González. Parte 2.,1107.621875,1107.882148
983.D40.AGN.LA.03,Palabras del Presidente Juan D. Perón a la delegación del Campeonato Nacional de Pelota. Parte 1.,127.2,127.68
799.D40.AGN.LB.01,"Clase magistral del Presidente Juan D. Perón a maestros, profesores y personal nacional y municipal. Parte 2.",124.41,125.34
,,182.97,183.66
,,370.89,371.495273
,,373.769766,374.283164
,,396.686572,397.35
,,420.63,421.35
,,726.17,727.01
,,818.57,819.41
237.CA.AGN.L1.02,Exposición del Dr. Vicente Solano Lima sobre el Plan económico y financiero del Frente Nacional y Popular.,74.43,74.97
,,130.38,130.917451
,,178.44,179.07
,,567.6,568.29
,,658.6,659.050432
,,1041.03332,1041.608945
982.D40.AGN.LA.01,Palabras del Presidente Juan D. Perón con motivo de la inauguración de la muestra del automóvil justicialista.,232.754502,233.186396
,,405.66,406.119082
,,600.6,601.08
,,784.032241,784.51
180.CA.AGN.L2.02,"Conferencia pronunciada por el Académico español en la Academia Nacional de Medicina, sobre el tema: ""La enfermedad como prueba"". Parte 3",35.16,35.85
750.D40.AGN.LA.01,Apertura del Año Legislativo de 1953. Parte 5.,23.67,24.36
,,394.053457,394.62
102.CA.AGN.L1.01,Discurso del Gral. Juan D. Perón frente a funcionarios policiales de la provincia de Buenos Aires.,131.61,132.06
,,581.25,581.91
266.CA.AGN.L1.02,"Audición televisada: ""Revivir"", sobre el tema: ""Sainete criollo"". Parte 1.",755.54,755.99
,,1519.66,1520.11
,,2017.23,2017.77
,,2043.742896,2044.29
,,2208.6,2209.05
260.CA.AGN.L1.02,"Reunión sobre el ""Rearme moral""",315.33,315.78
,,341.01,341.572998
,,407.250352,407.97
,,472.35,472.827275
,,821.47,822.039194
,,1425.67,1426.264214
,,1466.41,1466.8
,,1613.53,1613.99626
,,1633.06,1633.51
730.D25.AGN.LA.01,Acto del 15 de Abril de 1953 en la Plaza de Mayo de la Capital Federal. Parte 3.,183.42,183.93
269.CA.AGN.L1.02,Arturo Frondizi emite su opinión con respecto al problema dominicano y a la soberanía argentina.,40.44,40.89
,,566.1,566.72584
,,2124.06,2124.57
,,2399.76,2400.45
351.CA.AGN.L2.03,"Reportaje a Guillermo Gallardo, Director del AGN, en la Audición radial ""Museo Vivo"". Parte 1.",35.4,36.03
301.CA.AGN.L2.03,"Programa ""Volver a vivir"" conducido por Carlos D'Agostino. Homenaje al Padre Carlos Gardella. Parte 1.",28.541786,29.01
,,64.65,65.22
,,385.984922,386.383037
,,401.85,402.48
,,410.880732,411.120146
,,704.47,704.92
,,886.69,887.078887
,,1054.42,1054.81
,,1069.27,1069.624814
,,1104.519941,1104.91
279.CA.AGN.L1.02,Disertación sobre el gaucho y otros temas. Parte 1.,2362.13,2362.73
211.CA.AGN.L2.01,"Disertación del filósofo Julian Marías: "" Los Caminos de la novela "". Institución Cultural Española, Buenos Aires. Parte 2",1622.21,1622.72
218.CA.AGN.L2.06,"Conferencia del Catedrático de la Universidad de Madrid, Profesor Rafael Lapesa, sobre el tema: ""Historia del Idioma e Historia General"".",40.17,40.86
,,258.84,259.5
,,260.400176,260.88
810.D40.AGN.LA.01,"Visita del Presidente General Perón a Paraná, Provincia de Entre Ríos. Parte 3.",583.68,584.37
,,854.58,855.3
289.CA.AGN.L2.05,Banquete de camaradería de las Fuerzas Armadas. Acto realizado en el Plaza Hotel.,292.11,292.8
333.CA.AGN.L1.01,"Conferencia del arquitecto Alfonso Gallardo sobre el tema: ""Historia de la Pintura en Córdoba"". Parte 2.",911.52,912.27
342.CA.AGN.L2.02,Entrevista a Antonio Osorio Luque sobre sus comienzos como pintor y la presentación de sus trabajos en certámenes oficiales realizados durante el año 1932.,275.7,276.27
309.CA.AGN.L2.04,"Conferencia del Científico Norteamericano Profesor Albert Sabin, sobre el tema: ""Investigación sobre la etiología vial del Cáncer Humano"". Parte 1.",49.95,50.58
284.CA.AGN.L2.02,"Acto de inauguración de la Escuela N° 82 ""Congreso de Tucumán"" sita en el barrio General Paz del partido de Matanza.",1911.519092,1912.09
262.CA.AGN.L2.01,"Ciclo de conferencias organizadas por la Facultad de Filosofía y Letras ""Carácter y finalidad de la investigación"", para analizar los caracteres, métodos y objetivos de la investigación colectiva. Parte 6.",1589.19,1589.457246
,,1636.44,1636.806562
996.D40.AGN.LA.02,Palabras del Presidente Nacional de Gobierno del Uruguay Dr. Alberto F. Zubiría,105.540337,106.23
784.D40.AGN.LA.01,"Homenaje de las cámaras legislativas al Presidente de Chile, General Ibañez del Campo. Parte 5.",41.64795,42.27
346.CA.AGN.L2.02,"Reunión especial de Ministros de Salud de las Américas para referirse a ""Los Problemas de la Salud en el mundo"".",117.18,117.66
362.CA.AGN.L2.01,"Conferencia de Milciades A. Viagnati: ""Composición Etnica de los indígenas"", en el microcine del Archivo General de la Nación. Parte 1.",1588.46,1589.12
,,1683.713838,1684.37
153.CA.AGN.L1.01,Juan Perón se dirige a los legisladores oficialistas para considerar el proyecto de contrato de la explotación petrolífera. Parte 2,43.11,43.68
,,55.41,56.01
,,232.71,233.4
,,238.2,238.89
,,247.05,247.467393
,,330.849932,331.62
,,492.18,492.69
,,583.11,583.56
,,633.05,633.41
,,722.3,722.81
,,751.43,751.85
,,756.47,757.04
,,909.62,910.07
,,975.29,975.77
,,985.58,986.36
,,1066.068477,1066.85
,,1087.07,1087.73
,,1120.08377,1120.76
,,1140.71,1141.16
,,1158.68,1159.16
307.CA.AGN.L1.05,"Presentación del Dr. Glenn T. Seaborg, Premio Nobel de Química, en el año 1951. Acto realizado en Sociedad Científica Argentina. Parte 1.",115.269075,115.89
105.CA.AGN.L1.02,Juan D. Perón dirige un mensaje al pueblo japonés.,24.3,24.96
,,62.43,62.997561
,,101.16,101.76
,,184.56,185.16
,,190.23,190.86
,,211.47,211.92
358.CA.AGN.L2.02,"Acto de inauguración en la casa del Boxeador de un salón de actos y dormitorios para ex pugilistas, y del Museo del Boxeador.",65.76,66.3
,,446.04,446.64
341.CA.AGN.L1.02,Homenaje a los ex boxeadores Sres. Eduardo Cabrera y Leonardo Sesé y entrega de medallas en la casa del boxeador.,145.56,146.07
,,290.07,290.7
,,569.284219,570.03
,,938.9,939.47
,,1048.49,1049.15
,,1069.73,1070.38915
,,1103.48,1104.17
,,1115.03,1115.48
,,1130.27,1130.84
,,1710.3,1710.87
,,1764.0,1764.75
,,1773.36,1773.78
,,1830.79,1831.51
,,1891.0,1891.689561
111.CA.AGN.L1.02,"Disertación de Juan Perón, con motivo de la audiencia concendida a funcionarios del Poder Judicial, en el salón Blanco de la Casa de Gobierno. Parte 1.",224.61,225.48
,,256.14,256.59
,,302.79,303.57
,,359.1,359.52
,,412.35,413.19
,,573.54,573.96
,,586.2,586.77
,,678.7,679.148096
,,708.73,709.15
,,716.14,716.619348
,,756.91,757.42
207.CA.AGN.L1.02,Entrevista a Julio César González.,319.05,319.41
,,323.55,323.94
,,327.45,327.84
,,358.62,359.01
,,411.99,412.32
,,459.78,460.14208
,,468.15,468.481348
,,470.01,470.37
,,491.19,491.55
980.D40.AGN.LB.01,El Presidente Juan D. Perón recibe a concesionarios de automóviles justicialistas y del IAME,283.44,283.988467
,,340.53,341.04
,,352.830586,353.49
,,373.89,374.31
,,437.01,437.73
,,606.13,606.73
,,634.12,634.507455
,,646.835583,647.14
,,773.08,773.53
371.CA.AGN.L2.01,Entrevista a Julio De Caro en el Archivo General de la Nación. Parte 2.,346.141934,346.71
,,490.08,490.400566
,,1081.12,1081.57
,,1119.343809,1119.7
,,1605.180088,1605.84
,,1794.03,1794.33
,,2283.660527,2284.109326
266.CA.AGN.L2.01,"Audición televisada: ""Revivir"", sobre el tema: ""Sainete criollo"". Parte 2.",443.61,444.15
306.CA.AGN.L2.03,"Conferencia del escritor José Luis Castillo Puche, en el Centro de Estudios Hispanoamericanos de los Circulos Culturales Femeninos de Hispanoamerica y Filipinas, sobre el tema: ""Baroja y Hemingway"". Parte 1.",250.71,251.25
311.CA.AGN.L2.01,"Conferencia del Dr. Luis García Arias: ""Los tipos de conflictos en el área nuclear"". Parte 2.",786.84,787.38
,,848.25,848.79
253.CA.AGN.L2.01,Mensaje del Ministro de Economía Alvaro Alsogaray para referirse al lanzamiento del Emprestito Nacional de Recuperación 9 de Julio.,179.73,180.36
181.CA.AGN.L1.01,"Conferencia pronunciada por el Académico español en la Academia Nacional de Medicina, sobre el tema: ""La enfermedad como prueba"". Parte 4",283.2,283.77
,,285.75,286.44
,,635.165464,635.7
,,652.2,652.59
,,692.85,693.45
,,1049.1,1049.61
,,1112.7,1113.51
334.CA.AGN.L2.01,"Presentación del libro de Lisardo Zia, titulado: ""De Carolis, Introducción a la Exégesis de sus Sofonetos"". Parte 2.",334.8,335.46
,,337.68,338.16
,,356.524131,357.09
,,362.91,363.48
,,510.24,511.05
309.CA.AGN.L2.03,"Agasajo al presidente del Paraguay, Gral. Alfredo Stroessner; acto realizado en la sede del Círculo de Armas.",64.53,64.981165
115.CA.AGN.L1.01,"Discurso de Juan Perón, con motivo de la reunión con dirigentes sindicales de todo el país, en el Salón Blanco de la Casa de Gobierno. Parte 3.",148.140703,148.65
,,234.87,235.409619
,,313.74,314.28
,,379.02,379.68
,,388.38,388.77
,,396.21,396.57
,,411.63,412.02
,,414.93,415.316865
,,473.13,473.67
,,518.49,518.88
,,574.47,574.86
,,649.54,649.904812
,,658.12,658.629443
,,659.38,659.8
,,738.25,738.67
,,1117.629414,1118.29
,,1267.63,1268.2
,,1298.02,1298.439194
,,1401.96915,1402.66
,,1415.5,1415.95
,,1447.84,1448.2
,,1461.64,1462.21
,,1488.701787,1489.119062
,,1570.750674,1571.110117
,,1582.3,1582.779033
,,1735.69,1736.29
,,1756.0,1756.39
,,1781.565332,1781.89
,,1784.59,1784.979766
,,1787.923457,1788.339238
,,1892.41,1892.89
215.CA.AGN.L1.04,Discurso de Emilio Pettoruti con motivo de su incorporación como miembro a la Academia Argentina de Bellas Artes (Letras),63.84,64.53
249.CA.AGN.L2.01,"Palabras de presentación con motivo de la conferencia que pronunciara el Profesor Dr. Ricardo Caillet Bois en el salón del Museo titulada: ""La conquista de las Islas Malvinas y las negociaciones posteriores diplomáticas"". (parte 2) ",674.71,675.13
,,1006.84,1007.2
376.CA.AGN.L2.04,"Acto de presentación del libro de Tomás de Lara e Inés Leonilda R. Panti, titulado: ""Temas del Tango en las diferentes esposas"", en la Subsecretaría de Cultura",211.769766,212.28
,,508.62,509.31
,,734.91,735.51
,,1384.57,1385.23
,,1670.23,1670.785967
790.D40.AGN.LB.01,Discurso del Presidente Juan D. Perón impartiendo normas pedagógicas a los docentes de todo el país con motivo del Segundo Plan Quinquenal. Parte 4.,11.344365,11.94
,,79.74,80.55
,,309.72,310.32
,,372.84,373.5
,,428.94,429.6
,,510.36,511.17
,,787.96,788.8
,,819.82,820.57
109.CA.AGN.L1.01,Audiencia concendida a los Secretarios Gremiales Confederales del país. Parte 2.,4.44,5.07
,,64.62,65.22
,,150.484702,150.9
,,159.69,160.26
,,163.08,163.83
,,226.051333,226.65
,,315.789814,316.38
,,351.661172,352.2
,,430.350176,430.68
,,481.379678,481.8
,,651.86,652.4
,,675.56,676.040447
1063.D25.AGN.LA.01,Reflexiones de un muchacho porteño. Juan José Miguez. Escrito por Rafael García Ibañez.,156.9,157.41
